riskId,activityId,simulatedDuration,totalSimulatedDuration,riskMitigationCost,contigencyCost
R3,"3.3,3.4,4",53.5362824850765,358.5362824850765,11615.92,210066.43
R3,"3.3,3.4,4",45.63730944760005,350.63730944760005,11615.92,210066.43
R3,"3.3,3.4,4",52.75437881142095,357.75437881142096,11615.92,210066.43
R3,"3.3,3.4,4",45.12682102891465,350.12682102891466,11615.92,210066.43
R3,"3.3,3.4,4",56.25758152135714,361.2575815213571,11615.92,210066.43
R3,"3.3,3.4,4",55.83826532258813,360.83826532258814,11615.92,210066.43
R3,"3.3,3.4,4",42.33782926239536,347.33782926239536,11615.92,210066.43
R3,"3.3,3.4,4",46.58715183264079,351.5871518326408,11615.92,210066.43
R3,"3.3,3.4,4",48.96398547060855,353.9639854706085,11615.92,210066.43
R3,"3.3,3.4,4",49.64007744723281,354.64007744723284,11615.92,210066.43
R3,"3.3,3.4,4",54.441717549874326,359.44171754987434,11615.92,210066.43
R3,"3.3,3.4,4",50.512739170571976,355.512739170572,11615.92,210066.43
R3,"3.3,3.4,4",44.375946508552154,349.37594650855215,11615.92,210066.43
R3,"3.3,3.4,4",53.96241601852259,358.9624160185226,11615.92,210066.43
R3,"3.3,3.4,4",49.43206355801864,354.4320635580186,11615.92,210066.43
R3,"3.3,3.4,4",41.70151909798402,346.70151909798403,11615.92,210066.43
R3,"3.3,3.4,4",45.94849375636871,350.9484937563687,11615.92,210066.43
R3,"3.3,3.4,4",53.539894030266254,358.5398940302663,11615.92,210066.43
R3,"3.3,3.4,4",43.64562204253095,348.64562204253093,11615.92,210066.43
R3,"3.3,3.4,4",50.292172874013126,355.29217287401315,11615.92,210066.43
R3,"3.3,3.4,4",47.66010720462229,352.6601072046223,11615.92,210066.43
R3,"3.3,3.4,4",56.54348686345397,361.54348686345395,11615.92,210066.43
R3,"3.3,3.4,4",43.80303485828416,348.80303485828415,11615.92,210066.43
R3,"3.3,3.4,4",48.39278991334585,353.39278991334584,11615.92,210066.43
R3,"3.3,3.4,4",55.70238368661633,360.7023836866163,11615.92,210066.43
R3,"3.3,3.4,4",57.91601217844293,362.91601217844294,11615.92,210066.43
R3,"3.3,3.4,4",44.17688754929423,349.17688754929424,11615.92,210066.43
R3,"3.3,3.4,4",40.9852728039969,345.9852728039969,11615.92,210066.43
R3,"3.3,3.4,4",45.72263934837845,350.72263934837844,11615.92,210066.43
R3,"3.3,3.4,4",51.951204014977876,356.95120401497786,11615.92,210066.43
R3,"3.3,3.4,4",45.71511370872568,350.71511370872565,11615.92,210066.43
R3,"3.3,3.4,4",47.67188851515255,352.67188851515255,11615.92,210066.43
R3,"3.3,3.4,4",51.81007686607887,356.8100768660789,11615.92,210066.43
R3,"3.3,3.4,4",49.149233581063214,354.1492335810632,11615.92,210066.43
R3,"3.3,3.4,4",47.59088014055357,352.59088014055357,11615.92,210066.43
R3,"3.3,3.4,4",55.7104887146254,360.7104887146254,11615.92,210066.43
R3,"3.3,3.4,4",56.114899065564245,361.11489906556426,11615.92,210066.43
R3,"3.3,3.4,4",53.70315872498168,358.7031587249817,11615.92,210066.43
R3,"3.3,3.4,4",50.1153876265467,355.1153876265467,11615.92,210066.43
R3,"3.3,3.4,4",52.64347304573095,357.64347304573096,11615.92,210066.43
R3,"3.3,3.4,4",52.67707866911928,357.6770786691193,11615.92,210066.43
R3,"3.3,3.4,4",42.70697116986398,347.706971169864,11615.92,210066.43
R3,"3.3,3.4,4",47.61801916427494,352.6180191642749,11615.92,210066.43
R3,"3.3,3.4,4",45.83204344706698,350.832043447067,11615.92,210066.43
R3,"3.3,3.4,4",46.57164223040789,351.5716422304079,11615.92,210066.43
R3,"3.3,3.4,4",47.64552727069012,352.64552727069014,11615.92,210066.43
R3,"3.3,3.4,4",50.46199158088798,355.46199158088797,11615.92,210066.43
R3,"3.3,3.4,4",59.19555714065254,364.19555714065257,11615.92,210066.43
R3,"3.3,3.4,4",52.63246297094639,357.6324629709464,11615.92,210066.43
R3,"3.3,3.4,4",45.08606522689581,350.0860652268958,11615.92,210066.43
R3,"3.3,3.4,4",51.99704070180213,356.9970407018021,11615.92,210066.43
R3,"3.3,3.4,4",51.59776395547736,356.5977639554774,11615.92,210066.43
R3,"3.3,3.4,4",44.14151018643186,349.14151018643184,11615.92,210066.43
R3,"3.3,3.4,4",52.03496440674351,357.0349644067435,11615.92,210066.43
R3,"3.3,3.4,4",48.21947661764254,353.21947661764256,11615.92,210066.43
R3,"3.3,3.4,4",58.239762496626284,363.23976249662627,11615.92,210066.43
R3,"3.3,3.4,4",44.91872991179713,349.91872991179713,11615.92,210066.43
R3,"3.3,3.4,4",56.25236390877008,361.25236390877006,11615.92,210066.43
R3,"3.3,3.4,4",48.37365810103208,353.37365810103205,11615.92,210066.43
R3,"3.3,3.4,4",51.79698634625539,356.7969863462554,11615.92,210066.43
R3,"3.3,3.4,4",46.29108607428907,351.29108607428907,11615.92,210066.43
R3,"3.3,3.4,4",48.848798266386225,353.8487982663862,11615.92,210066.43
R3,"3.3,3.4,4",43.86639547954112,348.8663954795411,11615.92,210066.43
R3,"3.3,3.4,4",42.143031451199306,347.1430314511993,11615.92,210066.43
R3,"3.3,3.4,4",49.77387347726718,354.77387347726716,11615.92,210066.43
R3,"3.3,3.4,4",52.05458698641764,357.05458698641763,11615.92,210066.43
R3,"3.3,3.4,4",38.07273398946293,343.0727339894629,11615.92,210066.43
R3,"3.3,3.4,4",45.73313099065839,350.73313099065837,11615.92,210066.43
R3,"3.3,3.4,4",48.65192937627874,353.65192937627876,11615.92,210066.43
R3,"3.3,3.4,4",48.5724406706249,353.5724406706249,11615.92,210066.43
R3,"3.3,3.4,4",54.21410058283554,359.21410058283556,11615.92,210066.43
R3,"3.3,3.4,4",40.96875147390573,345.96875147390574,11615.92,210066.43
R3,"3.3,3.4,4",54.75934578956808,359.7593457895681,11615.92,210066.43
R3,"3.3,3.4,4",50.14919128218037,355.14919128218037,11615.92,210066.43
R3,"3.3,3.4,4",45.95017461236707,350.95017461236705,11615.92,210066.43
R3,"3.3,3.4,4",45.64992434419353,350.64992434419355,11615.92,210066.43
R3,"3.3,3.4,4",46.44352567809227,351.44352567809227,11615.92,210066.43
R3,"3.3,3.4,4",40.42849286725475,345.42849286725476,11615.92,210066.43
R3,"3.3,3.4,4",45.198731144984194,350.1987311449842,11615.92,210066.43
R3,"3.3,3.4,4",44.03451854099186,349.0345185409919,11615.92,210066.43
R3,"3.3,3.4,4",49.69320103086768,354.69320103086767,11615.92,210066.43
R3,"3.3,3.4,4",52.30131644793773,357.3013164479377,11615.92,210066.43
R3,"3.3,3.4,4",49.79979709531222,354.7997970953122,11615.92,210066.43
R3,"3.3,3.4,4",45.83915888710884,350.83915888710885,11615.92,210066.43
R3,"3.3,3.4,4",41.35827507122003,346.35827507122,11615.92,210066.43
R3,"3.3,3.4,4",52.761532301841584,357.7615323018416,11615.92,210066.43
R3,"3.3,3.4,4",55.549129642171344,360.54912964217135,11615.92,210066.43
R3,"3.3,3.4,4",48.95452807090482,353.9545280709048,11615.92,210066.43
R3,"3.3,3.4,4",53.07477039751896,358.07477039751893,11615.92,210066.43
R3,"3.3,3.4,4",52.40760945728426,357.40760945728425,11615.92,210066.43
R3,"3.3,3.4,4",50.71649899477625,355.71649899477626,11615.92,210066.43
R3,"3.3,3.4,4",47.884294634529624,352.8842946345296,11615.92,210066.43
R3,"3.3,3.4,4",55.050858082946036,360.05085808294604,11615.92,210066.43
R3,"3.3,3.4,4",43.25087644636979,348.2508764463698,11615.92,210066.43
R3,"3.3,3.4,4",51.9894698468631,356.98946984686313,11615.92,210066.43
R3,"3.3,3.4,4",53.22413696568259,358.2241369656826,11615.92,210066.43
R3,"3.3,3.4,4",59.081830241439114,364.0818302414391,11615.92,210066.43
R3,"3.3,3.4,4",52.113069119087584,357.1130691190876,11615.92,210066.43
R3,"3.3,3.4,4",53.99318997534266,358.99318997534266,11615.92,210066.43
R3,"3.3,3.4,4",50.835995224578774,355.83599522457877,11615.92,210066.43
R3,"3.3,3.4,4",40.30054741043028,345.3005474104303,11615.92,210066.43
R3,"3.3,3.4,4",49.89707761095298,354.897077610953,11615.92,210066.43
R3,"3.3,3.4,4",55.536448819287344,360.53644881928733,11615.92,210066.43
R3,"3.3,3.4,4",52.02520258972315,357.02520258972316,11615.92,210066.43
R3,"3.3,3.4,4",50.71715405558829,355.7171540555883,11615.92,210066.43
R3,"3.3,3.4,4",47.89035851923097,352.890358519231,11615.92,210066.43
R3,"3.3,3.4,4",48.21500831460539,353.21500831460537,11615.92,210066.43
R3,"3.3,3.4,4",52.4103163695528,357.4103163695528,11615.92,210066.43
R3,"3.3,3.4,4",45.238424340844844,350.23842434084486,11615.92,210066.43
R3,"3.3,3.4,4",43.52877609990786,348.5287760999079,11615.92,210066.43
R3,"3.3,3.4,4",41.863506500241726,346.8635065002417,11615.92,210066.43
R3,"3.3,3.4,4",43.50502404180755,348.50502404180753,11615.92,210066.43
R3,"3.3,3.4,4",40.27215515146877,345.2721551514688,11615.92,210066.43
R3,"3.3,3.4,4",50.70703454994114,355.7070345499411,11615.92,210066.43
R3,"3.3,3.4,4",56.42882252062707,361.4288225206271,11615.92,210066.43
R3,"3.3,3.4,4",53.583246387350385,358.5832463873504,11615.92,210066.43
R3,"3.3,3.4,4",42.38027477397563,347.38027477397566,11615.92,210066.43
R3,"3.3,3.4,4",53.44210301164846,358.44210301164844,11615.92,210066.43
R3,"3.3,3.4,4",50.269585921333075,355.2695859213331,11615.92,210066.43
R3,"3.3,3.4,4",51.11104048095156,356.11104048095154,11615.92,210066.43
R3,"3.3,3.4,4",39.788359670437565,344.78835967043756,11615.92,210066.43
R3,"3.3,3.4,4",42.95499945845849,347.9549994584585,11615.92,210066.43
R3,"3.3,3.4,4",40.59267615471392,345.5926761547139,11615.92,210066.43
R3,"3.3,3.4,4",49.052639253769385,354.05263925376937,11615.92,210066.43
R3,"3.3,3.4,4",52.95186114880364,357.95186114880363,11615.92,210066.43
R3,"3.3,3.4,4",45.84957024751512,350.8495702475151,11615.92,210066.43
R3,"3.3,3.4,4",48.667179410042024,353.667179410042,11615.92,210066.43
R3,"3.3,3.4,4",51.89084261388933,356.89084261388933,11615.92,210066.43
R3,"3.3,3.4,4",53.44871869944366,358.44871869944365,11615.92,210066.43
R3,"3.3,3.4,4",42.13376692349627,347.13376692349624,11615.92,210066.43
R3,"3.3,3.4,4",48.24205554697153,353.2420555469715,11615.92,210066.43
R3,"3.3,3.4,4",48.72543500432113,353.7254350043211,11615.92,210066.43
R3,"3.3,3.4,4",46.5348111427976,351.5348111427976,11615.92,210066.43
R3,"3.3,3.4,4",46.39064738568433,351.3906473856843,11615.92,210066.43
R3,"3.3,3.4,4",47.699416789008836,352.69941678900886,11615.92,210066.43
R3,"3.3,3.4,4",41.58595215918085,346.58595215918086,11615.92,210066.43
R3,"3.3,3.4,4",48.76658889658123,353.76658889658125,11615.92,210066.43
R3,"3.3,3.4,4",45.71171437184848,350.7117143718485,11615.92,210066.43
R3,"3.3,3.4,4",41.18586745231161,346.1858674523116,11615.92,210066.43
R3,"3.3,3.4,4",43.58511926416414,348.5851192641641,11615.92,210066.43
R3,"3.3,3.4,4",45.45283448241248,350.45283448241247,11615.92,210066.43
R3,"3.3,3.4,4",54.77814133452497,359.77814133452495,11615.92,210066.43
R3,"3.3,3.4,4",46.48727529555751,351.48727529555754,11615.92,210066.43
R3,"3.3,3.4,4",47.61212318188566,352.61212318188564,11615.92,210066.43
R3,"3.3,3.4,4",43.48359284772965,348.48359284772965,11615.92,210066.43
R3,"3.3,3.4,4",50.33044990959805,355.33044990959803,11615.92,210066.43
R3,"3.3,3.4,4",41.4738634430433,346.4738634430433,11615.92,210066.43
R3,"3.3,3.4,4",54.03765831280991,359.0376583128099,11615.92,210066.43
R3,"3.3,3.4,4",48.68685826660011,353.6868582666001,11615.92,210066.43
R3,"3.3,3.4,4",44.24305519570483,349.2430551957048,11615.92,210066.43
R3,"3.3,3.4,4",46.58971551563827,351.58971551563826,11615.92,210066.43
R3,"3.3,3.4,4",44.543761650557286,349.54376165055726,11615.92,210066.43
R3,"3.3,3.4,4",50.5358664790244,355.5358664790244,11615.92,210066.43
R3,"3.3,3.4,4",43.058082597949195,348.0580825979492,11615.92,210066.43
R3,"3.3,3.4,4",48.86472667154042,353.86472667154044,11615.92,210066.43
R3,"3.3,3.4,4",54.722546292459256,359.72254629245924,11615.92,210066.43
R3,"3.3,3.4,4",54.0232664708563,359.0232664708563,11615.92,210066.43
R3,"3.3,3.4,4",50.863879642534684,355.8638796425347,11615.92,210066.43
R3,"3.3,3.4,4",52.94466705314481,357.9446670531448,11615.92,210066.43
R3,"3.3,3.4,4",42.558340847833094,347.5583408478331,11615.92,210066.43
R3,"3.3,3.4,4",51.921096628302294,356.9210966283023,11615.92,210066.43
R3,"3.3,3.4,4",51.78356641783457,356.78356641783455,11615.92,210066.43
R3,"3.3,3.4,4",45.64024495193664,350.64024495193667,11615.92,210066.43
R3,"3.3,3.4,4",44.02607904091431,349.0260790409143,11615.92,210066.43
R3,"3.3,3.4,4",51.85793229381197,356.857932293812,11615.92,210066.43
R3,"3.3,3.4,4",53.884039876897305,358.8840398768973,11615.92,210066.43
R3,"3.3,3.4,4",44.19831807778417,349.19831807778417,11615.92,210066.43
R3,"3.3,3.4,4",43.67633424424851,348.6763342442485,11615.92,210066.43
R3,"3.3,3.4,4",40.363316601489615,345.3633166014896,11615.92,210066.43
R3,"3.3,3.4,4",57.69064865561866,362.69064865561865,11615.92,210066.43
R3,"3.3,3.4,4",54.51479244174181,359.5147924417418,11615.92,210066.43
R3,"3.3,3.4,4",53.23634115319364,358.2363411531936,11615.92,210066.43
R3,"3.3,3.4,4",42.65531098243509,347.6553109824351,11615.92,210066.43
R3,"3.3,3.4,4",50.39703654660493,355.3970365466049,11615.92,210066.43
R3,"3.3,3.4,4",43.67485289756877,348.67485289756877,11615.92,210066.43
R3,"3.3,3.4,4",42.36399389416165,347.36399389416164,11615.92,210066.43
R3,"3.3,3.4,4",51.089004635813986,356.089004635814,11615.92,210066.43
R3,"3.3,3.4,4",46.379081465129765,351.3790814651298,11615.92,210066.43
R3,"3.3,3.4,4",47.48139462066997,352.48139462066996,11615.92,210066.43
R3,"3.3,3.4,4",51.39736620007045,356.39736620007045,11615.92,210066.43
R3,"3.3,3.4,4",48.49280337806373,353.49280337806374,11615.92,210066.43
R3,"3.3,3.4,4",46.13301028860164,351.13301028860167,11615.92,210066.43
R3,"3.3,3.4,4",47.48507161418206,352.48507161418206,11615.92,210066.43
R3,"3.3,3.4,4",56.39735578706549,361.3973557870655,11615.92,210066.43
R3,"3.3,3.4,4",51.59320020908265,356.5932002090827,11615.92,210066.43
R3,"3.3,3.4,4",52.21447952048054,357.21447952048055,11615.92,210066.43
R3,"3.3,3.4,4",51.20512523579843,356.20512523579845,11615.92,210066.43
R3,"3.3,3.4,4",44.09101904881542,349.09101904881544,11615.92,210066.43
R3,"3.3,3.4,4",46.20646214766016,351.20646214766015,11615.92,210066.43
R3,"3.3,3.4,4",53.5660729800242,358.5660729800242,11615.92,210066.43
R3,"3.3,3.4,4",44.95713977758944,349.9571397775894,11615.92,210066.43
R3,"3.3,3.4,4",48.4991285983316,353.4991285983316,11615.92,210066.43
R3,"3.3,3.4,4",45.03504403630566,350.0350440363057,11615.92,210066.43
R3,"3.3,3.4,4",49.49329271568634,354.4932927156863,11615.92,210066.43
R3,"3.3,3.4,4",43.98444233411411,348.98444233411414,11615.92,210066.43
R3,"3.3,3.4,4",50.17557922804901,355.175579228049,11615.92,210066.43
R3,"3.3,3.4,4",47.102694774313505,352.10269477431353,11615.92,210066.43
R3,"3.3,3.4,4",52.488106514786445,357.48810651478647,11615.92,210066.43
R3,"3.3,3.4,4",44.6640150379536,349.6640150379536,11615.92,210066.43
R3,"3.3,3.4,4",41.22843111397695,346.22843111397697,11615.92,210066.43
R3,"3.3,3.4,4",55.3761739753583,360.3761739753583,11615.92,210066.43
R3,"3.3,3.4,4",42.764283015090534,347.76428301509054,11615.92,210066.43
R3,"3.3,3.4,4",45.78580150830277,350.78580150830277,11615.92,210066.43
R3,"3.3,3.4,4",48.95441617915424,353.95441617915424,11615.92,210066.43
R3,"3.3,3.4,4",41.54352064332349,346.5435206433235,11615.92,210066.43
R3,"3.3,3.4,4",51.21611920940599,356.216119209406,11615.92,210066.43
R3,"3.3,3.4,4",40.39887918154053,345.3988791815405,11615.92,210066.43
R3,"3.3,3.4,4",41.392538425950626,346.39253842595065,11615.92,210066.43
R3,"3.3,3.4,4",55.01440804028205,360.01440804028204,11615.92,210066.43
R3,"3.3,3.4,4",46.34122614136679,351.3412261413668,11615.92,210066.43
R3,"3.3,3.4,4",48.05938162492051,353.0593816249205,11615.92,210066.43
R3,"3.3,3.4,4",55.62070372577301,360.620703725773,11615.92,210066.43
R3,"3.3,3.4,4",53.07562895411194,358.07562895411195,11615.92,210066.43
R3,"3.3,3.4,4",46.320443249700354,351.32044324970036,11615.92,210066.43
R3,"3.3,3.4,4",54.38476169265634,359.38476169265635,11615.92,210066.43
R3,"3.3,3.4,4",45.70542041561864,350.7054204156186,11615.92,210066.43
R3,"3.3,3.4,4",41.13880020522113,346.1388002052211,11615.92,210066.43
R3,"3.3,3.4,4",51.81324080322947,356.81324080322946,11615.92,210066.43
R3,"3.3,3.4,4",51.61963669302621,356.6196366930262,11615.92,210066.43
R3,"3.3,3.4,4",51.17161380258277,356.1716138025828,11615.92,210066.43
R3,"3.3,3.4,4",42.31547959588771,347.3154795958877,11615.92,210066.43
R3,"3.3,3.4,4",51.73218795364504,356.73218795364505,11615.92,210066.43
R3,"3.3,3.4,4",41.20795093916542,346.2079509391654,11615.92,210066.43
R3,"3.3,3.4,4",50.18851251033622,355.18851251033624,11615.92,210066.43
R3,"3.3,3.4,4",47.618683496398404,352.6186834963984,11615.92,210066.43
R3,"3.3,3.4,4",41.488452589745506,346.4884525897455,11615.92,210066.43
R3,"3.3,3.4,4",45.1047033219929,350.1047033219929,11615.92,210066.43
R3,"3.3,3.4,4",51.48301219272372,356.4830121927237,11615.92,210066.43
R3,"3.3,3.4,4",49.39562012218511,354.3956201221851,11615.92,210066.43
R3,"3.3,3.4,4",46.996823731348314,351.99682373134834,11615.92,210066.43
R3,"3.3,3.4,4",47.0963784521106,352.09637845211057,11615.92,210066.43
R3,"3.3,3.4,4",55.44583465878168,360.4458346587817,11615.92,210066.43
R3,"3.3,3.4,4",48.8943313742856,353.89433137428557,11615.92,210066.43
R3,"3.3,3.4,4",51.89501191270894,356.8950119127089,11615.92,210066.43
R3,"3.3,3.4,4",48.21417622615207,353.21417622615206,11615.92,210066.43
R3,"3.3,3.4,4",60.060945936423,365.060945936423,11615.92,210066.43
R3,"3.3,3.4,4",48.48589823779418,353.4858982377942,11615.92,210066.43
R3,"3.3,3.4,4",59.715411425028286,364.71541142502826,11615.92,210066.43
R3,"3.3,3.4,4",46.134691531540845,351.13469153154085,11615.92,210066.43
R3,"3.3,3.4,4",47.30886195501683,352.3088619550168,11615.92,210066.43
R3,"3.3,3.4,4",49.37179864089819,354.3717986408982,11615.92,210066.43
R3,"3.3,3.4,4",50.16105862749945,355.1610586274995,11615.92,210066.43
R3,"3.3,3.4,4",48.23998847064249,353.2399884706425,11615.92,210066.43
R3,"3.3,3.4,4",46.12216452683924,351.12216452683924,11615.92,210066.43
R3,"3.3,3.4,4",53.13429441678099,358.13429441678096,11615.92,210066.43
R3,"3.3,3.4,4",46.18721566720587,351.18721566720586,11615.92,210066.43
R3,"3.3,3.4,4",58.06312399182677,363.0631239918268,11615.92,210066.43
R3,"3.3,3.4,4",51.097424336454615,356.0974243364546,11615.92,210066.43
R3,"3.3,3.4,4",47.291470609145804,352.2914706091458,11615.92,210066.43
R3,"3.3,3.4,4",48.08649075577671,353.0864907557767,11615.92,210066.43
R3,"3.3,3.4,4",53.81520436320205,358.81520436320204,11615.92,210066.43
R3,"3.3,3.4,4",41.99725611539009,346.9972561153901,11615.92,210066.43
R3,"3.3,3.4,4",39.19417217370358,344.1941721737036,11615.92,210066.43
R3,"3.3,3.4,4",50.01089327754555,355.01089327754556,11615.92,210066.43
R3,"3.3,3.4,4",42.7694740590806,347.7694740590806,11615.92,210066.43
R3,"3.3,3.4,4",50.04039347558154,355.04039347558154,11615.92,210066.43
R3,"3.3,3.4,4",53.470240199393444,358.47024019939346,11615.92,210066.43
R3,"3.3,3.4,4",45.57089854267879,350.5708985426788,11615.92,210066.43
R3,"3.3,3.4,4",51.06221116796969,356.0622111679697,11615.92,210066.43
R3,"3.3,3.4,4",49.14646934440076,354.14646934440077,11615.92,210066.43
R3,"3.3,3.4,4",47.58723539977522,352.58723539977524,11615.92,210066.43
R3,"3.3,3.4,4",51.58304494598686,356.58304494598684,11615.92,210066.43
R3,"3.3,3.4,4",44.579358312885354,349.57935831288535,11615.92,210066.43
R3,"3.3,3.4,4",50.882264784012364,355.88226478401236,11615.92,210066.43
R3,"3.3,3.4,4",52.5113530190053,357.5113530190053,11615.92,210066.43
R3,"3.3,3.4,4",55.18104851399383,360.1810485139938,11615.92,210066.43
R3,"3.3,3.4,4",49.51818302946066,354.51818302946066,11615.92,210066.43
R3,"3.3,3.4,4",44.13186634892095,349.13186634892094,11615.92,210066.43
R3,"3.3,3.4,4",45.989887455251115,350.9898874552511,11615.92,210066.43
R3,"3.3,3.4,4",41.30129853338893,346.30129853338894,11615.92,210066.43
R3,"3.3,3.4,4",47.24995640677056,352.24995640677054,11615.92,210066.43
R3,"3.3,3.4,4",40.82183020819947,345.82183020819946,11615.92,210066.43
R3,"3.3,3.4,4",50.45597849369855,355.4559784936986,11615.92,210066.43
R3,"3.3,3.4,4",46.084449715451754,351.08444971545174,11615.92,210066.43
R3,"3.3,3.4,4",51.90980633538018,356.9098063353802,11615.92,210066.43
R3,"3.3,3.4,4",46.42416817751283,351.42416817751285,11615.92,210066.43
R3,"3.3,3.4,4",41.86576540030731,346.86576540030734,11615.92,210066.43
R3,"3.3,3.4,4",43.38521427040695,348.38521427040695,11615.92,210066.43
R3,"3.3,3.4,4",53.29852947812303,358.29852947812304,11615.92,210066.43
R3,"3.3,3.4,4",50.27131307885617,355.27131307885617,11615.92,210066.43
R3,"3.3,3.4,4",44.04030346928961,349.0403034692896,11615.92,210066.43
R3,"3.3,3.4,4",47.11924691328831,352.1192469132883,11615.92,210066.43
R3,"3.3,3.4,4",46.73063070592635,351.73063070592633,11615.92,210066.43
R3,"3.3,3.4,4",50.1892346892241,355.1892346892241,11615.92,210066.43
R3,"3.3,3.4,4",53.61347052091005,358.61347052091,11615.92,210066.43
R3,"3.3,3.4,4",55.11961080231822,360.1196108023182,11615.92,210066.43
R3,"3.3,3.4,4",51.70887175772838,356.7088717577284,11615.92,210066.43
R3,"3.3,3.4,4",52.39185637265477,357.3918563726548,11615.92,210066.43
R3,"3.3,3.4,4",49.317752694053425,354.3177526940534,11615.92,210066.43
R3,"3.3,3.4,4",45.73913903901362,350.73913903901365,11615.92,210066.43
R3,"3.3,3.4,4",51.821572703243845,356.8215727032439,11615.92,210066.43
R3,"3.3,3.4,4",46.2229081455098,351.2229081455098,11615.92,210066.43
R3,"3.3,3.4,4",49.986920534839975,354.98692053483995,11615.92,210066.43
R3,"3.3,3.4,4",42.831110786759005,347.831110786759,11615.92,210066.43
R3,"3.3,3.4,4",44.67689897533664,349.67689897533666,11615.92,210066.43
R3,"3.3,3.4,4",46.351511853491004,351.351511853491,11615.92,210066.43
R3,"3.3,3.4,4",48.038912468349935,353.03891246834996,11615.92,210066.43
R3,"3.3,3.4,4",43.8153410110651,348.81534101106513,11615.92,210066.43
R3,"3.3,3.4,4",55.89514983292939,360.8951498329294,11615.92,210066.43
R3,"3.3,3.4,4",54.22812371079823,359.22812371079823,11615.92,210066.43
R3,"3.3,3.4,4",58.05940928357675,363.05940928357677,11615.92,210066.43
R3,"3.3,3.4,4",56.12361923612814,361.12361923612815,11615.92,210066.43
R3,"3.3,3.4,4",58.60113483441809,363.6011348344181,11615.92,210066.43
R3,"3.3,3.4,4",45.24811855278974,350.2481185527897,11615.92,210066.43
R3,"3.3,3.4,4",46.99381953328433,351.99381953328435,11615.92,210066.43
R3,"3.3,3.4,4",52.86483929356618,357.8648392935662,11615.92,210066.43
R3,"3.3,3.4,4",43.48208761724162,348.48208761724163,11615.92,210066.43
R3,"3.3,3.4,4",40.33585522403799,345.33585522403797,11615.92,210066.43
R3,"3.3,3.4,4",54.278962091477226,359.27896209147724,11615.92,210066.43
R3,"3.3,3.4,4",54.550244421142764,359.5502444211428,11615.92,210066.43
R3,"3.3,3.4,4",50.44821727988716,355.44821727988716,11615.92,210066.43
R3,"3.3,3.4,4",44.98645117810526,349.98645117810526,11615.92,210066.43
R3,"3.3,3.4,4",44.56084051674898,349.56084051674895,11615.92,210066.43
R3,"3.3,3.4,4",50.71404127592862,355.7140412759286,11615.92,210066.43
R3,"3.3,3.4,4",54.46713816583226,359.46713816583224,11615.92,210066.43
R3,"3.3,3.4,4",56.515055589710194,361.5150555897102,11615.92,210066.43
R3,"3.3,3.4,4",48.85035118051957,353.85035118051957,11615.92,210066.43
R3,"3.3,3.4,4",51.74464537100136,356.74464537100135,11615.92,210066.43
R3,"3.3,3.4,4",50.091222085153134,355.09122208515316,11615.92,210066.43
R3,"3.3,3.4,4",51.878378716721514,356.8783787167215,11615.92,210066.43
R3,"3.3,3.4,4",37.78058877113223,342.7805887711322,11615.92,210066.43
R3,"3.3,3.4,4",46.09793138192089,351.0979313819209,11615.92,210066.43
R3,"3.3,3.4,4",41.99901567513055,346.9990156751305,11615.92,210066.43
R3,"3.3,3.4,4",61.12887918702722,366.1288791870272,11615.92,210066.43
R3,"3.3,3.4,4",45.45090225788591,350.4509022578859,11615.92,210066.43
R3,"3.3,3.4,4",49.87590239475929,354.8759023947593,11615.92,210066.43
R3,"3.3,3.4,4",52.75932129708999,357.75932129708997,11615.92,210066.43
R3,"3.3,3.4,4",50.47480951491115,355.47480951491116,11615.92,210066.43
R3,"3.3,3.4,4",54.63368272671599,359.63368272671596,11615.92,210066.43
R3,"3.3,3.4,4",54.820330505643454,359.8203305056435,11615.92,210066.43
R3,"3.3,3.4,4",47.741356402965934,352.74135640296595,11615.92,210066.43
R3,"3.3,3.4,4",48.303626741547724,353.3036267415477,11615.92,210066.43
R3,"3.3,3.4,4",49.42855245783381,354.4285524578338,11615.92,210066.43
R3,"3.3,3.4,4",41.68894278685103,346.68894278685104,11615.92,210066.43
R3,"3.3,3.4,4",45.22163476636479,350.2216347663648,11615.92,210066.43
R3,"3.3,3.4,4",45.559125740369886,350.5591257403699,11615.92,210066.43
R3,"3.3,3.4,4",41.279117035609424,346.27911703560943,11615.92,210066.43
R3,"3.3,3.4,4",53.3113296648814,358.3113296648814,11615.92,210066.43
R3,"3.3,3.4,4",47.7142329399627,352.7142329399627,11615.92,210066.43
R3,"3.3,3.4,4",50.571742048147456,355.5717420481474,11615.92,210066.43
R3,"3.3,3.4,4",41.31891551322643,346.31891551322644,11615.92,210066.43
R3,"3.3,3.4,4",46.627790591237385,351.6277905912374,11615.92,210066.43
R3,"3.3,3.4,4",47.4288330733339,352.4288330733339,11615.92,210066.43
R3,"3.3,3.4,4",44.109319912390816,349.1093199123908,11615.92,210066.43
R3,"3.3,3.4,4",48.444498871916736,353.4444988719167,11615.92,210066.43
R3,"3.3,3.4,4",45.450091176984465,350.4500911769845,11615.92,210066.43
R3,"3.3,3.4,4",45.80429898546862,350.8042989854686,11615.92,210066.43
R3,"3.3,3.4,4",46.55917248771121,351.5591724877112,11615.92,210066.43
R3,"3.3,3.4,4",51.18400685224155,356.18400685224157,11615.92,210066.43
